,threshold,precision,recall,fpr
83,0.6600000000000015,1.0,0.7736842105263158,0.0
84,0.6800000000000015,1.0,0.7684210526315789,0.0
85,0.7000000000000015,1.0,0.7710526315789473,0.0
86,0.7200000000000015,1.0,0.7289473684210527,0.0
87,0.7400000000000015,1.0,0.7394736842105263,0.0
88,0.7600000000000016,1.0,0.7315789473684211,0.0
89,0.7800000000000016,1.0,0.6421052631578947,0.0
90,0.8000000000000016,1.0,0.5789473684210527,0.0
91,0.8200000000000016,1.0,0.5026315789473684,0.0
92,0.8400000000000016,1.0,0.5052631578947369,0.0
93,0.8600000000000017,1.0,0.41578947368421054,0.0
94,0.8800000000000017,1.0,0.3394736842105263,0.0
95,0.9000000000000017,1.0,0.11578947368421053,0.0
96,0.9200000000000017,1.0,0.25,0.0
